reading_id,office_id,office_name,city,region,num_windows,latitude,longitude,service_type_id,service_type,appointment_eligible,observed_at,wait_minutes,queue_length,windows_serving,congestion_status,source
DMV-006-SVC-VEH-REG-202401101145,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T11:45:00Z,8.9,1,0,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101200,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T12:00:00Z,20.6,3,2,MODERATE,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101215,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T12:15:00Z,24.5,3,2,MODERATE,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101230,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T12:30:00Z,10.4,2,0,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101245,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T12:45:00Z,20.0,3,2,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101300,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T13:00:00Z,20.8,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101315,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T13:15:00Z,7.0,2,1,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101330,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T13:30:00Z,15.8,2,2,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101345,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T13:45:00Z,12.3,2,1,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101400,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T14:00:00Z,8.4,2,2,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101415,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T14:15:00Z,16.1,2,2,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101430,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T14:30:00Z,12.6,1,1,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101445,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T14:45:00Z,16.4,3,2,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101500,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T15:00:00Z,18.9,1,1,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101515,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T15:15:00Z,12.9,0,1,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101530,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T15:30:00Z,20.1,2,1,MODERATE,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101545,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T15:45:00Z,20.8,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101600,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T16:00:00Z,17.9,2,0,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101615,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T16:15:00Z,11.4,2,1,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101630,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T16:30:00Z,18.7,2,1,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101645,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T16:45:00Z,6.6,1,2,LOW,kiosk-sensor
DMV-006-SVC-VEH-REG-202401101700,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-VEH-REG,Vehicle Registration,True,2024-01-10T17:00:00Z,6.1,0,0,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100800,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T08:00:00Z,0.7,1,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100815,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T08:15:00Z,15.1,3,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100830,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T08:30:00Z,0.0,0,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100845,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T08:45:00Z,6.3,1,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100900,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T09:00:00Z,4.4,0,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100915,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T09:15:00Z,11.3,1,2,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100930,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T09:30:00Z,7.6,2,2,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401100945,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T09:45:00Z,15.9,2,2,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101000,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T10:00:00Z,17.9,2,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101015,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T10:15:00Z,13.6,2,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101030,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T10:30:00Z,14.0,3,3,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101045,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T10:45:00Z,6.1,2,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101100,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T11:00:00Z,11.1,3,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101115,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T11:15:00Z,22.1,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101130,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T11:30:00Z,17.4,3,3,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101145,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T11:45:00Z,15.2,3,2,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101200,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T12:00:00Z,21.2,2,2,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101215,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T12:15:00Z,32.0,6,3,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101230,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T12:30:00Z,31.1,4,3,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101245,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T12:45:00Z,31.5,6,4,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101300,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T13:00:00Z,26.0,3,1,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101315,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T13:15:00Z,22.7,4,3,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101330,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T13:30:00Z,23.3,3,1,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101345,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T13:45:00Z,7.9,2,2,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101400,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T14:00:00Z,18.1,1,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101415,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T14:15:00Z,5.5,0,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101430,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T14:30:00Z,19.4,3,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101445,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T14:45:00Z,11.2,0,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101500,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T15:00:00Z,18.0,4,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101515,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T15:15:00Z,14.2,3,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101530,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T15:30:00Z,25.0,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101545,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T15:45:00Z,11.0,2,0,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101600,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T16:00:00Z,13.2,3,3,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101615,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T16:15:00Z,19.9,3,2,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101630,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T16:30:00Z,10.8,0,1,LOW,kiosk-sensor
DMV-006-SVC-TITLE-202401101645,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T16:45:00Z,26.1,3,2,MODERATE,kiosk-sensor
DMV-006-SVC-TITLE-202401101700,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-TITLE,Title Transfer,True,2024-01-10T17:00:00Z,23.0,3,3,MODERATE,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100800,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T08:00:00Z,2.6,1,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100815,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T08:15:00Z,4.4,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100830,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T08:30:00Z,7.0,1,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100845,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T08:45:00Z,4.1,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100900,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T09:00:00Z,1.6,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100915,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T09:15:00Z,1.1,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100930,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T09:30:00Z,4.4,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401100945,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T09:45:00Z,9.1,2,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101000,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T10:00:00Z,0.0,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101015,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T10:15:00Z,7.0,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101030,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T10:30:00Z,3.5,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101045,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T10:45:00Z,2.0,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101100,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T11:00:00Z,4.7,1,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101115,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T11:15:00Z,5.0,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101130,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T11:30:00Z,11.1,1,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101145,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T11:45:00Z,4.9,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101200,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T12:00:00Z,7.7,2,2,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101215,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T12:15:00Z,8.2,2,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101230,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T12:30:00Z,7.0,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101245,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T12:45:00Z,14.2,3,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101300,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T13:00:00Z,10.1,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101315,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T13:15:00Z,7.6,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101330,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T13:30:00Z,2.5,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101345,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T13:45:00Z,11.1,1,2,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101400,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T14:00:00Z,10.7,2,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101415,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T14:15:00Z,5.0,1,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101430,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T14:30:00Z,10.8,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101445,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T14:45:00Z,2.3,1,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101500,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T15:00:00Z,3.5,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101515,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T15:15:00Z,3.3,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101530,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T15:30:00Z,9.1,1,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101545,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T15:45:00Z,10.3,2,2,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101600,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T16:00:00Z,10.1,0,0,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101615,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T16:15:00Z,6.1,2,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101630,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T16:30:00Z,12.0,2,2,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101645,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T16:45:00Z,7.6,0,1,LOW,kiosk-sensor
DMV-006-SVC-ID-CARD-202401101700,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-ID-CARD,State ID Card,True,2024-01-10T17:00:00Z,3.6,1,0,LOW,kiosk-sensor
DMV-006-SVC-WALKIN-202401100800,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T08:00:00Z,15.3,2,2,LOW,kiosk-sensor
DMV-006-SVC-WALKIN-202401100815,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T08:15:00Z,20.9,4,3,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401100830,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T08:30:00Z,0.0,1,1,LOW,kiosk-sensor
DMV-006-SVC-WALKIN-202401100845,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T08:45:00Z,26.7,4,3,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401100900,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T09:00:00Z,28.6,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401100915,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T09:15:00Z,10.6,2,2,LOW,kiosk-sensor
DMV-006-SVC-WALKIN-202401100930,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T09:30:00Z,25.5,3,3,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401100945,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T09:45:00Z,14.5,2,2,LOW,kiosk-sensor
DMV-006-SVC-WALKIN-202401101000,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T10:00:00Z,34.2,6,3,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101015,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T10:15:00Z,35.3,4,3,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101030,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T10:30:00Z,25.4,5,2,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101045,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T10:45:00Z,20.4,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101100,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T11:00:00Z,37.5,7,4,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101115,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T11:15:00Z,18.2,1,0,LOW,kiosk-sensor
DMV-006-SVC-WALKIN-202401101130,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T11:30:00Z,29.8,5,3,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101145,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T11:45:00Z,42.8,7,4,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101200,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T12:00:00Z,21.5,2,2,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101215,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T12:15:00Z,58.7,9,3,HIGH,kiosk-sensor
DMV-006-SVC-WALKIN-202401101230,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T12:30:00Z,51.9,8,4,HIGH,kiosk-sensor
DMV-006-SVC-WALKIN-202401101245,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T12:45:00Z,56.6,9,4,HIGH,kiosk-sensor
DMV-006-SVC-WALKIN-202401101300,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T13:00:00Z,21.8,4,1,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101315,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T13:15:00Z,37.4,5,2,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101330,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T13:30:00Z,30.3,5,2,MODERATE,kiosk-sensor
DMV-006-SVC-WALKIN-202401101345,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T13:45:00Z,10.2,2,2,LOW,kiosk-sensor
DMV-006-SVC-WALKIN-202401101400,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-WALKIN,General Walk-In,False,2024-01-10T14:00:00Z,22.7,4,2,MODERATE,kiosk-sensor
